0.53,5.11E-17,-0.073060351,2.20E-17,0.225624602,-3.65E-17,-0.069087904,-4.58E-17
0.54,5.13E-17,-0.077584883,2.14E-17,0.236037382,-3.65E-17,-0.073397123,-4.54E-17
0.55,5.14E-17,-0.082132494,2.08E-17,0.246497645,-3.66E-17,-0.077730816,-4.51E-17
0.56,5.15E-17,-0.086691038,2.02E-17,0.256981908,-3.66E-17,-0.082077657,-4.48E-17
0.57,5.18E-17,-0.091249452,1.96E-17,0.26746878,-3.68E-17,-0.086427331,-4.44E-17
0.58,5.27E-17,-0.09579781,1.89E-17,0.277939078,-3.80E-17,-0.09077059,-4.37E-17
0.59,5.25E-17,-0.100327338,1.85E-17,0.288375849,-3.78E-17,-0.09509926,-4.36E-17
0.6,5.30E-17,-0.104830389,1.79E-17,0.298764324,-3.84E-17,-0.099406225,-4.32E-17
0.61,5.35E-17,-0.109300392,1.74E-17,0.309091816,-3.89E-17,-0.103685373,-4.27E-17
0.62,5.40E-17,-0.113731779,1.69E-17,0.319347583,-3.97E-17,-0.107931531,-4.22E-17
0.63,5.39E-17,-0.118119906,1.65E-17,0.329522669,-3.95E-17,-0.11214039,-4.22E-17
0.64,5.41E-17,-0.122460961,1.61E-17,0.339609731,-3.96E-17,-0.116308418,-4.20E-17
0.65,5.46E-17,-0.126751873,1.57E-17,0.349602861,-4.02E-17,-0.120432779,-4.16E-17
0.66,5.51E-17,-0.130990227,1.52E-17,0.359497421,-4.09E-17,-0.124511248,-4.11E-17
0.67,5.54E-17,-0.135174179,1.48E-17,0.369289875,-4.13E-17,-0.128542131,-4.08E-17
0.68,5.55E-17,-0.139302377,1.45E-17,0.378977643,-4.15E-17,-0.1325242,-4.07E-17
0.69,5.57E-17,-0.143373893,1.42E-17,0.388558965,-4.17E-17,-0.136456618,-4.05E-17
0.7,5.61E-17,-0.147388159,1.39E-17,0.398032773,-4.23E-17,-0.140338884,-4.02E-17
0.71,5.63E-17,-0.15134491,1.36E-17,0.407398589,-4.25E-17,-0.144170784,-4.00E-17
0.72,5.67E-17,-0.155244135,1.32E-17,0.416656427,-4.31E-17,-0.147952337,-3.97E-17
0.73,5.68E-17,-0.159086034,1.30E-17,0.425806706,-4.34E-17,-0.151683761,-3.96E-17
0.74,5.70E-17,-0.162870982,1.27E-17,0.434850185,-4.37E-17,-0.155365437,-3.94E-17
0.75,5.68E-17,-0.166599496,1.27E-17,0.443787896,-4.35E-17,-0.158997875,-3.97E-17
0.76,5.72E-17,-0.170272208,1.23E-17,0.452621092,-4.42E-17,-0.162581697,-3.93E-17
0.77,5.73E-17,-0.17388984,1.22E-17,0.461351203,-4.44E-17,-0.166117605,-3.93E-17
0.78,5.75E-17,-0.177453188,1.19E-17,0.469979797,-4.48E-17,-0.16960637,-3.91E-17
0.79,5.80E-17,-0.1809631,1.16E-17,0.478508548,-4.55E-17,-0.173048813,-3.88E-17
0.8,5.80E-17,-0.184420468,1.15E-17,0.486939209,-4.56E-17,-0.176445794,-3.88E-17
0.81,5.85E-17,-0.187826212,1.12E-17,0.495273589,-4.63E-17,-0.1797982,-3.85E-17
0.82,5.87E-17,-0.191181271,1.10E-17,0.503513532,-4.67E-17,-0.183106932,-3.83E-17
0.83,5.88E-17,-0.194486596,1.09E-17,0.511660907,-4.70E-17,-0.186372906,-3.83E-17
0.84,5.90E-17,-0.197743141,1.07E-17,0.519717587,-4.73E-17,-0.189597039,-3.81E-17
0.85,5.92E-17,-0.200951861,1.05E-17,0.527685444,-4.78E-17,-0.192780246,-3.80E-17
0.86,5.93E-17,-0.204113704,1.04E-17,0.535566341,-4.80E-17,-0.195923438,-3.79E-17
0.87,5.99E-17,-0.207229609,1.01E-17,0.543362117,-4.89E-17,-0.199027516,-3.76E-17
0.88,6.01E-17,-0.210300503,9.91E-18,0.551074593,-4.93E-17,-0.202093369,-3.74E-17
0.89,6.03E-17,-0.213327297,9.75E-18,0.558705556,-4.97E-17,-0.205121871,-3.72E-17
0.9,6.06E-17,-0.216310887,9.60E-18,0.566256763,-5.01E-17,-0.208113884,-3.71E-17
0.91,6.09E-17,-0.21925215,9.38E-18,0.573729936,-5.08E-17,-0.211070247,-3.69E-17
0.92,6.13E-17,-0.222151946,9.13E-18,0.581126758,-5.15E-17,-0.213991786,-3.66E-17
0.93,6.15E-17,-0.225011113,9.03E-18,0.588448876,-5.18E-17,-0.216879306,-3.65E-17
0.94,6.14E-17,-0.227830468,9.02E-18,0.595697896,-5.18E-17,-0.219733592,-3.66E-17
0.95,6.14E-17,-0.230610811,8.96E-18,0.602875383,-5.20E-17,-0.222555411,-3.67E-17
0.96,6.17E-17,-0.233352918,8.77E-18,0.609982862,-5.26E-17,-0.22534551,-3.65E-17
0.97,6.16E-17,-0.236057545,8.80E-18,0.617021819,-5.25E-17,-0.228104616,-3.67E-17
0.98,6.17E-17,-0.238725429,8.71E-18,0.623993698,-5.28E-17,-0.230833435,-3.66E-17
0.99,6.13E-17,-0.241357284,8.89E-18,0.630899903,-5.24E-17,-0.233532657,-3.71E-17
1,6.15E-17,-0.243953806,8.76E-18,0.637741801,-5.28E-17,-0.23620295,-3.70E-17
1.01,6.18E-17,-0.246515671,8.58E-18,0.644520718,-5.34E-17,-0.238844965,-3.68E-17
1.02,6.17E-17,-0.249043533,8.61E-18,0.651237943,-5.34E-17,-0.241459334,-3.69E-17
1.03,6.21E-17,-0.25153803,8.35E-18,0.657894729,-5.42E-17,-0.24404667,-3.66E-17
1.04,6.23E-17,-0.25399978,8.26E-18,0.664492291,-5.45E-17,-0.24660757,-3.65E-17
1.05,6.24E-17,-0.256429385,8.19E-18,0.67103181,-5.48E-17,-0.249142614,-3.65E-17
1.06,6.25E-17,-0.258827425,8.13E-18,0.677514433,-5.50E-17,-0.251652364,-3.65E-17
1.07,6.25E-17,-0.261194469,8.14E-18,0.683941272,-5.51E-17,-0.254137366,-3.66E-17
1.08,6.25E-17,-0.263531063,8.11E-18,0.69031341,-5.53E-17,-0.256598152,-3.66E-17
1.09,6.27E-17,-0.265837741,7.98E-18,0.696631895,-5.58E-17,-0.259035238,-3.65E-17
1.1,6.30E-17,-0.268115021,7.82E-18,0.702897746,-5.64E-17,-0.261449123,-3.63E-17
